STUDENT_ID,FISCAL_YEAR,RETAINED,SEX_CODE,IPEDS_RACE_CODE,HS_GPA
2905,FY21,N,M,8,3.503869492
2906,FY24,Y,F,8,2.079511424
2907,FY24,Y,M,4,1.738011361
2908,FY20,N,F,1,3.064693497
2909,FY22,Y,M,7,2.857462096
2910,FY24,Y,F,1,3.439541083
2911,FY21,N,F,7,2.097447046
2912,FY23,N,F,5,3.396735706
2913,FY24,N,M,7,2.984503161
2914,FY23,Y,F,6,3.227559088
2915,FY20,Y,F,3,2.932429474
2916,FY24,Y,F,9,3.355608207
2917,FY20,Y,M,2,3.602083211
2918,FY24,Y,M,8,3.069854597
2919,FY22,Y,F,9,2.59419801
2920,FY22,Y,F,7,3.079377576
2921,FY24,Y,M,2,3.007819515
2922,FY22,Y,F,3,2.383805625
2923,FY20,N,M,7,3.89505571
2924,FY24,Y,F,8,3.35556046
2925,FY21,Y,M,8,2.600561282
2926,FY22,Y,F,6,2.984145176
2927,FY21,Y,F,8,1.872350433
2928,FY20,Y,M,9,2.919847048
2929,FY20,Y,M,8,3.353413427
2930,FY21,N,M,2,3.03683663
2931,FY21,Y,M,4,2.472293923
2932,FY23,Y,M,4,3.616188985
2933,FY21,Y,F,8,3.02474925
2934,FY24,Y,F,9,3.498709132
2935,FY24,Y,F,8,3.821426805
2936,FY24,Y,F,1,2.780779092
2937,FY22,Y,M,5,4
2938,FY22,Y,F,5,3.402527571
2939,FY24,N,M,9,3.334746304
2940,FY24,Y,F,5,3.762841933
2941,FY20,Y,F,7,3.266105926
2942,FY21,Y,M,7,3.902140547
2943,FY23,Y,F,9,2.733350503
2944,FY23,N,F,5,3.482372879
2945,FY23,Y,F,3,3.111237433
2946,FY24,Y,M,5,2.687632319
2947,FY20,Y,M,1,3.417222527
2948,FY21,N,F,2,3.9757403
2949,FY24,Y,F,3,3.529942199
2950,FY21,Y,F,3,3.526603362
2951,FY20,N,M,1,3.14730923
2952,FY21,Y,F,2,2.625854278
2953,FY23,Y,F,2,3.409745879
2954,FY24,Y,F,4,2.390314181
2955,FY24,Y,F,4,3.09434197
2956,FY22,N,M,3,2.49648286
2957,FY24,Y,M,5,3.112038676
2958,FY21,Y,M,7,2.935073836
2959,FY20,N,M,9,3.07107731
2960,FY23,Y,F,6,2.591810426
2961,FY22,N,F,9,3.30596471
2962,FY21,N,F,6,2.747561792
2963,FY24,Y,F,8,2.967679759
2964,FY22,N,F,3,2.873366023
2965,FY24,Y,F,3,4
2966,FY22,N,F,9,3.039762434
2967,FY20,Y,M,8,2.579870155
2968,FY24,Y,F,2,4
2969,FY21,Y,F,5,2.738115529
2970,FY20,N,F,9,3.868477132
2971,FY24,Y,M,4,3.482278329
2972,FY21,N,F,7,3.195748453
2973,FY24,N,F,3,3.562612489
2974,FY20,Y,F,7,2.714950559
2975,FY22,Y,F,8,2.769025612
2976,FY23,Y,M,6,2.390683496
2977,FY24,Y,F,7,3.307492237
2978,FY24,Y,M,1,3.435168416
2979,FY22,Y,M,6,3.436741821
2980,FY23,N,M,5,2.434974098
2981,FY22,Y,F,3,3.106702738
2982,FY21,Y,F,9,3.432089346
2983,FY22,Y,F,4,2.802956652
2984,FY23,Y,F,9,3.485915894
2985,FY20,Y,M,7,2.840363187
2986,FY24,Y,F,4,3.230684259
2987,FY24,Y,M,5,3.100887836
2988,FY23,N,M,2,3.439386806
2989,FY23,Y,F,8,3.279707074
2990,FY20,N,M,2,4
2991,FY21,N,F,6,3.379035103
2992,FY24,Y,F,6,3.728222966
2993,FY23,Y,F,2,4
2994,FY22,Y,M,6,3.475138592
2995,FY23,N,F,9,3.603014761
2996,FY22,Y,M,1,3.352763533
2997,FY23,Y,M,1,3.039198089
2998,FY24,N,F,2,3.284331414
2999,FY22,Y,F,1,4
3000,FY21,Y,F,5,3.727221843
3001,FY23,N,M,2,3.237655636
3002,FY21,Y,F,7,3.112148132
3003,FY24,Y,F,8,2.399201813
3004,FY21,Y,F,2,1.901501292
3005,FY21,Y,M,5,3.406823969
3006,FY22,N,F,2,3.263902766
3007,FY21,Y,M,9,2.315223607
3008,FY23,N,F,1,3.506364069
3009,FY20,Y,M,3,3.346516974
3010,FY22,Y,F,7,2.995065381
3011,FY21,N,M,9,2.926908482
3012,FY24,N,F,9,3.2848203
3013,FY20,Y,F,9,2.835589819
3014,FY22,N,M,9,2.502162355
3015,FY23,N,F,7,3.52526938
3016,FY21,Y,F,2,3.578092151
3017,FY21,N,M,1,3.582755613
3018,FY23,Y,F,8,3.364058736
3019,FY23,Y,F,2,2.429372785
3020,FY23,Y,F,4,2.841756421
3021,FY22,Y,F,1,3.479066155
3022,FY21,Y,M,9,3.417630666
3023,FY20,N,F,6,3.366298241
3024,FY23,Y,M,5,2.691677479
3025,FY23,Y,M,4,2.510376779
3026,FY22,Y,M,5,3.763395042
3027,FY23,N,F,5,3.613634547
3028,FY24,N,M,2,3.274589063
3029,FY21,Y,M,1,3.457629313
3030,FY22,Y,F,7,3.058715136
3031,FY24,Y,F,1,3.1470893
3032,FY24,N,F,2,3.074582981
3033,FY23,N,F,6,3.417086056
3034,FY24,Y,F,7,3.049274518
3035,FY20,Y,F,5,3.100186463
3036,FY24,N,M,3,4
3037,FY23,N,F,6,3.652809783
3038,FY21,N,M,5,3.087091796
3039,FY21,Y,M,8,2.575048253
3040,FY21,N,M,1,3.694407349
3041,FY24,Y,F,6,3.165881693
3042,FY23,Y,F,7,3.002391762
3043,FY24,N,F,3,3.77380648
3044,FY21,N,M,8,3.359657929
3045,FY24,Y,M,4,2.442837321
3046,FY22,N,M,4,2.310702371
3047,FY21,Y,F,4,3.057364136
3048,FY20,Y,F,1,2.857918475
3049,FY22,N,M,5,3.049178889
3050,FY20,Y,M,2,2.599665824
3051,FY23,N,M,7,2.470334118
3052,FY23,N,F,3,2.851371769
3053,FY23,Y,F,1,3.159160912
3054,FY24,N,M,7,2.936666348
3055,FY24,N,M,8,2.995614173
3056,FY23,N,F,2,2.761649194
3057,FY20,N,F,4,3.370173614
3058,FY24,N,M,8,2.534701885
3059,FY20,N,F,2,3.415909222
3060,FY24,Y,M,2,2.859337075
3061,FY24,Y,F,9,3.363461323
3062,FY22,Y,F,9,3.090060555
3063,FY23,N,M,7,3.028342612
3064,FY23,Y,M,8,3.35603802
3065,FY20,Y,F,5,2.984373544
3066,FY20,Y,M,6,2.802146124
3067,FY24,Y,F,4,2.334149126
3068,FY20,N,M,8,3.871653549
3069,FY21,Y,F,4,1.604664703
3070,FY21,Y,M,6,3.193440721
3071,FY20,Y,F,3,2.412150418
3072,FY20,N,M,1,2.891122339
3073,FY20,Y,F,6,3.145967423
3074,FY22,Y,F,9,3.125798695
3075,FY21,N,M,8,3.544039754
3076,FY20,N,F,9,3.31588653
3077,FY22,Y,F,4,3.095123023
3078,FY22,N,M,4,3.569656555
3079,FY22,Y,F,3,3.245740941
3080,FY21,Y,F,7,2.734473393
3081,FY23,Y,M,1,2.667074475
3082,FY21,Y,M,8,2.554552818
3083,FY20,N,M,5,3.803268983
3084,FY20,N,M,9,2.826796655
3085,FY20,Y,M,1,3.244293821
3086,FY24,Y,M,1,3.13062993
3087,FY23,Y,F,4,3.350883608
3088,FY24,Y,M,6,2.966463569
3089,FY22,N,F,8,3.455312182
3090,FY24,Y,M,9,3.382785437
3091,FY24,Y,F,4,3.089928509
3092,FY23,N,F,7,2.791405704
3093,FY21,Y,M,2,2.768474224
3094,FY24,Y,F,6,3.540523625
3095,FY20,Y,F,5,3.971009935
3096,FY21,N,M,5,3.515028858
3097,FY20,Y,F,5,2.679157536
3098,FY22,Y,F,2,3.203842364
3099,FY23,N,F,2,3.056479975
3100,FY20,Y,M,4,2.688408082
3101,FY24,Y,F,3,3.277513123
3102,FY24,Y,M,1,3.590904384
3103,FY23,Y,F,2,3.250861587
3104,FY20,Y,M,1,2.548619625
3105,FY23,Y,M,6,2.780292402
3106,FY21,Y,F,1,3.17998112
3107,FY21,N,F,7,3.704377556
3108,FY24,Y,M,8,3.548178789
3109,FY24,N,F,5,2.810919235
3110,FY20,N,F,9,3.359264694
3111,FY24,N,F,2,2.858677509
3112,FY20,Y,M,5,2.695358686
3113,FY20,N,F,5,3.605482878
3114,FY22,Y,F,8,3.668407854
3115,FY22,Y,F,8,2.874219464
3116,FY22,Y,F,9,3.754888137
3117,FY22,Y,M,7,3.7837915
3118,FY23,N,M,8,3.111821632
3119,FY24,Y,F,9,2.782264668
3120,FY21,Y,F,9,3.060955182
3121,FY24,Y,M,1,2.828092039
3122,FY21,Y,M,9,2.685396421
3123,FY21,N,F,4,3.403098708
3124,FY22,N,F,8,2.56128124
3125,FY22,Y,F,6,3.483012306
3126,FY23,Y,F,8,3.101075523
3127,FY21,Y,M,6,2.23311391
3128,FY24,N,M,5,2.711464177
3129,FY22,N,M,5,3.606186756
3130,FY23,Y,F,4,3.961698404
3131,FY24,Y,M,9,2.300605237
3132,FY20,N,F,8,3.620515138
3133,FY20,Y,F,1,3.099893502
3134,FY24,Y,F,9,2.709207144
3135,FY24,N,F,5,3.443636561
3136,FY20,Y,F,5,3.38000945
3137,FY24,N,F,7,3.565925717
3138,FY21,Y,M,8,2.569908247
3139,FY22,Y,M,9,4
3140,FY20,Y,M,9,3.574230915
3141,FY21,Y,F,5,3.311525806
3142,FY21,Y,M,9,3.415166963
3143,FY23,Y,F,3,2.18210836
3144,FY22,Y,F,4,3.293968931
3145,FY23,N,M,4,3.338013616
3146,FY20,N,F,8,3.516696314
3147,FY22,Y,F,2,3.240730769
3148,FY20,Y,M,2,2.293222532
3149,FY23,N,F,9,3.726498862
3150,FY21,Y,F,4,3.665102919
3151,FY21,N,M,9,3.60475214
3152,FY23,N,F,6,2.601489412
3153,FY24,N,M,4,3.23136291
3154,FY24,N,F,6,3.283875173
3155,FY20,Y,F,7,3.2198096
3156,FY24,N,M,4,3.389519126
3157,FY20,N,M,9,3.375831692
3158,FY24,Y,M,9,4
3159,FY24,N,F,3,3.639621451
3160,FY21,Y,F,7,2.978522152
3161,FY20,Y,F,3,2.748353551
3162,FY20,Y,F,7,3.031779883
3163,FY22,N,F,3,2.993496828
3164,FY22,Y,F,7,2.843933332
3165,FY23,Y,F,5,3.035673693
3166,FY24,N,F,4,4
3167,FY20,Y,F,9,2.8005607
3168,FY21,Y,F,7,2.884718923
3169,FY23,Y,F,6,3.444002721
3170,FY23,N,F,2,2.529282828
3171,FY21,Y,F,5,3.366885225
3172,FY22,N,F,7,3.148305673
3173,FY21,Y,M,9,3.059416408
3174,FY21,Y,F,1,3.465140576
3175,FY20,Y,F,3,2.674295084
3176,FY20,Y,M,6,2.776901152
3177,FY24,Y,M,5,1.9763594
3178,FY24,N,M,6,2.958983207
3179,FY23,N,M,5,3.003122768
3180,FY20,Y,M,3,3.092410638
3181,FY22,Y,F,7,3.043575223
3182,FY22,Y,F,7,3.133063539
3183,FY23,Y,F,1,3.533002726
3184,FY21,N,F,4,3.401279742
3185,FY20,Y,M,6,2.970353439
3186,FY21,N,F,5,3.0866247
3187,FY21,Y,F,4,3.069900371
3188,FY22,N,F,7,2.773551536
3189,FY22,Y,F,3,1.895751136
3190,FY21,Y,F,7,2.93933881
3191,FY23,Y,F,2,2.820947981
3192,FY22,N,M,4,2.948075754
3193,FY21,Y,M,5,3.066802307
3194,FY24,N,F,2,3.156876775
3195,FY20,N,F,4,3.201727916
3196,FY24,N,F,4,4
3197,FY23,Y,F,3,2.363298387
3198,FY22,N,F,3,3.287925058
3199,FY21,N,F,5,3.295745589
3200,FY21,Y,M,4,2.198569889
3201,FY22,Y,M,7,3.830003876
3202,FY23,Y,M,4,4
3203,FY24,Y,M,4,2.160036988
3204,FY20,Y,F,1,3.231742814
3205,FY21,N,F,3,2.721376009
3206,FY22,Y,F,3,2.814525792
3207,FY20,N,F,1,2.11238412
3208,FY23,N,F,3,3.275330939
3209,FY24,N,F,5,3.936994859
3210,FY20,Y,F,5,3.431288228
3211,FY22,Y,M,6,2.760339218
3212,FY24,Y,M,7,1.817561402
3213,FY24,Y,F,2,3.134452552
3214,FY24,Y,F,9,2.53013432
3215,FY20,N,F,4,2.322702302
3216,FY23,N,F,4,3.96027002
3217,FY22,Y,F,8,3.671934818
3218,FY24,Y,F,2,2.712334088
3219,FY24,N,F,2,2.970353081
3220,FY23,Y,F,5,2.742026649
3221,FY21,Y,F,1,4
3222,FY24,Y,F,4,4
3223,FY24,N,M,8,2.872722317
3224,FY22,Y,F,5,3.871505545
3225,FY21,Y,F,1,3.446878713
3226,FY24,N,F,5,3.299206942
3227,FY24,Y,F,9,3.259252817
3228,FY23,Y,F,4,2.858381171
3229,FY23,Y,F,7,3.315876802
3230,FY23,Y,M,2,3.193261912
3231,FY21,Y,M,4,3.057049663
3232,FY20,Y,F,7,2.909003751
3233,FY20,N,F,3,3.009627773
3234,FY22,N,M,1,4
3235,FY20,Y,F,3,3.952552584
3236,FY20,Y,M,3,3.61531847
3237,FY20,N,M,4,3.70045553
3238,FY24,Y,M,8,3.555974656
3239,FY23,Y,F,1,3.212353269
3240,FY20,Y,F,7,3.112594534
3241,FY24,Y,M,4,2.752644248
3242,FY22,Y,F,5,3.89041451
3243,FY24,Y,F,6,3.262926281
3244,FY23,N,M,6,3.289388021
3245,FY23,N,F,8,4
3246,FY22,Y,M,6,3.014223477
3247,FY24,Y,F,7,3.264656947
3248,FY20,Y,F,9,2.805193596
3249,FY24,N,F,7,2.340416051
3250,FY20,Y,F,4,3.415851809
3251,FY20,Y,M,9,3.439950399
3252,FY23,N,F,3,2.345488888
3253,FY22,N,F,2,3.000036353
3254,FY22,N,M,8,2.962020059
3255,FY23,Y,F,8,2.884994009
3256,FY24,N,F,3,3.349801339
3257,FY22,Y,F,1,3.057326981
3258,FY24,N,F,8,3.057490795
3259,FY22,Y,F,5,2.42195305
3260,FY22,Y,F,8,2.879510277
3261,FY22,Y,M,6,2.538297874
3262,FY24,Y,M,3,3.1421867
3263,FY23,N,M,3,3.719358057
3264,FY24,Y,F,9,2.336500848
3265,FY21,Y,M,8,2.984662048
3266,FY20,Y,F,7,3.226039808
3267,FY23,N,M,5,2.912049864
3268,FY23,Y,M,3,1.068564746
3269,FY22,Y,F,4,3.882343235
3270,FY24,Y,M,6,3.039368679
3271,FY23,Y,M,2,3.041512698
3272,FY22,Y,F,7,2.880525682
3273,FY22,N,M,7,2.435092031
3274,FY20,Y,F,5,2.980005203
3275,FY24,N,F,5,3.027233324
3276,FY22,Y,M,6,3.701005952
3277,FY20,Y,F,2,3.153804007
3278,FY20,Y,M,7,2.720344938
3279,FY23,N,F,8,2.770114103
3280,FY21,N,M,6,2.591874302
3281,FY22,N,F,7,2.987783836
3282,FY22,Y,M,8,2.664446522
3283,FY22,Y,F,3,2.650777839
3284,FY23,Y,F,8,2.367803916
3285,FY21,Y,F,3,2.618564363
3286,FY21,Y,M,9,3.507159907
3287,FY20,Y,M,7,3.805052409
3288,FY20,Y,F,4,3.099165834
3289,FY20,N,F,4,3.671499944
3290,FY20,N,F,3,3.256814446
3291,FY23,Y,M,5,2.517273573
3292,FY24,Y,F,6,2.759895249
3293,FY23,Y,M,4,3.015394519
3294,FY21,Y,M,5,3.059797817
3295,FY24,N,F,5,3.035659125
3296,FY23,Y,F,9,3.235283591
3297,FY22,Y,M,6,3.370465289
3298,FY24,Y,M,7,3.481979195
3299,FY21,N,F,5,3.769063059
3300,FY21,Y,M,3,2.7846944
3301,FY20,Y,F,2,2.237791922
3302,FY22,Y,F,6,2.827874301
3303,FY24,N,F,1,3.109765438
3304,FY20,Y,M,3,2.800377372
3305,FY21,Y,F,2,2.334220395
3306,FY20,Y,F,4,3.109089438
3307,FY24,N,F,5,2.704323511
3308,FY24,Y,M,8,2.919169947
3309,FY20,N,F,4,3.485311771
3310,FY21,N,F,1,3.013306602
3311,FY21,Y,F,1,3.718265355
3312,FY22,Y,F,8,2.491683812
3313,FY23,Y,F,6,3.801449685
3314,FY20,Y,F,9,3.162030531
3315,FY24,Y,M,2,2.790544997
3316,FY21,Y,F,7,3.922852099
3317,FY21,Y,M,6,2.986919045
3318,FY21,N,F,4,2.860537893
3319,FY24,N,F,4,3.641988218
3320,FY20,Y,F,9,2.964548967
3321,FY23,Y,F,6,3.264166734
3322,FY22,Y,F,6,4
3323,FY21,Y,F,8,2.845540565
3324,FY23,N,F,9,3.319833784
3325,FY22,Y,F,9,3.874075203
3326,FY22,Y,M,6,3.793798646
3327,FY24,N,M,2,2.980022085
3328,FY24,Y,F,1,3.548301531
3329,FY24,Y,M,8,2.293414046
3330,FY24,N,F,6,2.901258099
3331,FY21,Y,F,8,4
3332,FY21,N,F,8,2.993642371
3333,FY21,Y,F,5,3.725225995
3334,FY24,Y,M,6,2.75156125
3335,FY20,Y,F,3,2.495355922
3336,FY20,Y,F,1,3.061038284
3337,FY24,Y,F,6,2.955922423
3338,FY20,N,F,6,3.357696084
3339,FY23,Y,F,3,2.785213479
3340,FY24,N,F,2,3.079239721
3341,FY21,Y,M,7,1.913773955
3342,FY22,Y,F,3,2.779848588
3343,FY24,Y,M,2,3.336398032
3344,FY22,Y,M,9,3.590635087
3345,FY22,N,F,5,3.11353139
3346,FY21,N,F,1,3.212673104
3347,FY24,Y,F,2,3.526632139
3348,FY24,Y,F,8,2.593182341
3349,FY22,N,F,2,3.407607004
3350,FY23,N,M,8,2.371881769
3351,FY20,Y,M,9,3.369804118
3352,FY24,Y,M,7,2.412013375
3353,FY22,N,M,2,2.872683922
3354,FY24,N,M,7,3.90175363
3355,FY24,Y,F,9,2.941453154
3356,FY21,Y,M,3,2.700872029
3357,FY21,Y,F,1,2.746005208
3358,FY21,N,M,6,2.989122932
3359,FY23,Y,F,3,3.387708307
3360,FY23,Y,F,6,3.248465384
3361,FY22,Y,F,1,3.122227693
3362,FY24,Y,M,9,3.476483931
3363,FY20,Y,M,4,2.834086872
3364,FY21,Y,M,8,2.891209797
3365,FY24,N,M,1,3.077608899
3366,FY24,N,M,3,3.202621824
3367,FY20,Y,F,9,3.096716489
3368,FY24,Y,M,2,2.541461617
3369,FY21,N,F,5,3.476781997
3370,FY24,Y,M,3,3.318640019
3371,FY22,Y,F,6,3.868666015
3372,FY21,N,F,7,3.119241246
3373,FY24,Y,F,2,3.185371036
3374,FY24,Y,M,9,3.135612535
3375,FY20,Y,M,5,2.880925249
3376,FY24,N,F,1,2.523939509
3377,FY24,Y,M,5,4
3378,FY23,Y,F,5,3.043264866
3379,FY24,Y,F,7,2.711497382
3380,FY22,Y,M,9,2.618182016
3381,FY20,Y,M,4,3.286362057
3382,FY23,Y,M,3,4
3383,FY23,Y,F,9,3.285467421
3384,FY21,Y,F,6,2.246870606
3385,FY24,N,M,7,2.815022118
3386,FY22,Y,F,4,2.767626978
3387,FY21,Y,F,7,2.483942266
3388,FY22,N,F,9,3.49808252
3389,FY22,N,M,6,3.098745767
3390,FY24,Y,F,1,2.963827801
3391,FY20,Y,M,6,3.337846931
3392,FY23,Y,M,8,2.902454039
3393,FY23,N,F,2,3.69512923
3394,FY20,Y,M,8,2.278810674
3395,FY22,Y,F,2,2.693221019
3396,FY23,Y,F,3,3.449683561
3397,FY24,Y,F,6,3.031962703
3398,FY22,Y,F,4,3.046716165
3399,FY20,N,M,7,2.669344764
3400,FY23,N,F,4,2.818407486
3401,FY23,Y,F,2,4
3402,FY23,Y,F,4,2.982629791
3403,FY24,Y,F,5,3.44783015
3404,FY23,Y,F,4,2.707863748
3405,FY23,Y,M,9,3.705819689
3406,FY20,N,F,4,2.703825827
3407,FY21,N,F,9,3.222189082
3408,FY23,N,M,1,2.44085159
3409,FY24,Y,F,7,3.00883306
3410,FY21,N,M,6,3.117367627
3411,FY22,Y,F,4,2.651470194
3412,FY20,Y,F,3,2.711400306
3413,FY22,Y,M,1,2.56062016
3414,FY21,Y,M,4,2.948708031
3415,FY20,N,F,8,2.9665896
3416,FY22,N,F,8,3.039729914
3417,FY21,Y,F,5,4
3418,FY23,Y,M,5,2.865919787
3419,FY20,Y,F,8,3.093922448
3420,FY24,Y,F,3,3.636911462
3421,FY20,Y,F,5,3.544006076
3422,FY21,Y,F,2,2.441914414
3423,FY24,N,F,3,2.760440616
3424,FY21,Y,M,8,3.609191567
3425,FY24,Y,M,4,3.40897932
3426,FY23,N,F,7,3.355246102
3427,FY20,Y,M,5,3.069551691
3428,FY22,Y,F,5,2.596913071
3429,FY21,Y,F,2,3.079290624
3430,FY20,Y,F,2,3.341865163
3431,FY21,Y,M,9,3.539615345
3432,FY20,Y,F,5,2.744372568
3433,FY24,Y,F,1,3.515073151
3434,FY22,Y,M,7,2.616862234
3435,FY23,N,M,3,2.075808457
3436,FY23,Y,M,1,3.343874534
3437,FY23,Y,F,7,2.816177663
3438,FY22,Y,M,3,2.737719186
3439,FY23,N,F,9,3.585615078
3440,FY21,N,M,9,2.744925138
3441,FY22,Y,M,2,3.377192963
3442,FY23,Y,M,4,3.814925323
3443,FY22,N,M,4,3.650829376
3444,FY21,Y,F,6,2.316863471
3445,FY24,Y,F,9,1.479061641
3446,FY22,N,F,9,2.590274536
3447,FY21,Y,M,2,2.768463764
3448,FY20,N,M,7,3.013203519
3449,FY23,Y,F,1,3.457182944
3450,FY24,Y,M,2,2.546516311
3451,FY24,Y,F,2,3.589603652
3452,FY23,Y,F,3,2.848567008
3453,FY23,Y,M,8,3.869694036
3454,FY23,N,F,2,3.304553123
3455,FY22,N,M,8,3.361025539
3456,FY20,Y,F,2,3.618675178
3457,FY23,Y,F,3,3.285094623
3458,FY20,N,M,6,3.222580708
3459,FY23,Y,F,4,4
3460,FY21,Y,M,1,2.592588548
3461,FY23,Y,M,2,3.442862792
3462,FY24,N,F,5,3.577146541
3463,FY24,Y,M,1,2.636466041
3464,FY22,N,M,5,3.425521118
3465,FY24,N,M,2,3.140257884
3466,FY23,N,M,3,3.576184932
3467,FY24,Y,F,2,3.404826855
3468,FY24,N,F,3,3.420388905
3469,FY20,Y,M,3,2.394999864
3470,FY20,Y,M,7,3.645448185
3471,FY22,Y,M,7,2.955193769
3472,FY21,Y,F,9,3.338476463
3473,FY24,Y,F,3,3.02183889
3474,FY24,N,F,2,3.287213235
3475,FY23,N,F,7,3.347328173
3476,FY21,Y,F,8,3.532833333
3477,FY24,Y,F,6,3.369326977
3478,FY23,Y,M,3,2.62993148
3479,FY24,Y,F,5,3.597109752
3480,FY23,Y,F,5,3.043016543
3481,FY21,N,M,5,2.875597177
3482,FY23,N,F,9,3.32300413
3483,FY20,Y,M,1,4
3484,FY21,Y,F,3,2.697475479
3485,FY22,N,F,5,2.835770578
3486,FY21,Y,F,1,3.432929321
3487,FY22,N,M,7,2.905667493
3488,FY24,Y,M,2,3.680740945
3489,FY24,Y,F,7,3.523039694
3490,FY23,Y,F,9,3.525185425
3491,FY23,Y,F,6,2.318185162
3492,FY21,N,M,2,3.528978388
3493,FY20,Y,M,3,3.161299019
3494,FY24,Y,F,7,4
3495,FY20,Y,F,9,2.678844931
3496,FY23,N,F,8,3.117898683
3497,FY24,N,M,7,2.492379033
3498,FY24,Y,F,7,2.920158102
3499,FY20,Y,F,5,2.610697352
3500,FY21,Y,M,7,3.496899717
3501,FY20,Y,M,2,2.731507488
3502,FY23,N,M,6,3.269975713
3503,FY22,N,M,8,2.753135222
3504,FY24,Y,M,9,2.588207214
3505,FY22,Y,M,2,2.556243225
3506,FY21,Y,M,3,2.90646216
3507,FY20,Y,F,3,3.217053678
3508,FY20,Y,M,2,3.222934032
3509,FY23,Y,M,8,3.317361821
3510,FY21,N,F,2,3.590618333
3511,FY24,Y,M,4,3.614472284
3512,FY22,N,F,6,3.086165904
3513,FY20,N,F,9,2.715670284
3514,FY22,Y,M,5,3.535455928
3515,FY22,Y,F,9,3.07819795
3516,FY23,Y,M,9,2.572521414
3517,FY21,Y,F,1,2.772934157
3518,FY23,Y,F,9,2.67039712
3519,FY24,N,F,2,3.704499435
3520,FY23,N,F,5,3.648885372
3521,FY21,Y,F,9,3.006143986
3522,FY21,Y,F,1,3.469047237
3523,FY21,Y,F,4,3.899690589
3524,FY24,Y,F,4,3.01391308
3525,FY22,Y,M,3,3.668703065
3526,FY22,N,M,1,3.42345236
3527,FY24,N,M,4,2.93085474
3528,FY21,Y,M,5,3.603630123
3529,FY20,N,F,4,3.028615411
3530,FY21,N,F,3,2.591471671
3531,FY22,N,F,4,2.153080623
3532,FY23,N,F,6,2.788646313
3533,FY22,Y,F,4,2.569108846
3534,FY21,Y,F,8,2.770526296
3535,FY24,N,M,7,3.190531846
3536,FY24,Y,F,9,2.190473124
3537,FY23,Y,M,9,3.068833799
3538,FY20,Y,F,3,2.947815745
3539,FY21,N,F,5,2.486923084
3540,FY24,N,M,8,2.661819186
3541,FY21,Y,F,4,2.728990199
3542,FY22,N,M,6,3.466066915
3543,FY23,Y,F,3,3.369219818
3544,FY20,Y,F,6,2.279995585
3545,FY22,Y,F,4,2.873168293
3546,FY23,Y,F,9,3.504610546
3547,FY23,N,F,3,2.353986481
3548,FY21,Y,F,8,3.400202857
3549,FY20,Y,M,2,3.581711283
3550,FY21,N,M,9,3.569613875
3551,FY21,Y,F,5,3.194238592
3552,FY22,Y,M,9,2.82654303
3553,FY23,N,F,1,3.057338618
3554,FY22,N,F,4,3.29925122
3555,FY20,N,F,8,3.749325955
3556,FY22,Y,F,2,2.715730473
3557,FY22,Y,M,4,2.636795703
3558,FY24,Y,M,5,3.076927783
3559,FY24,Y,F,3,2.518683208
3560,FY20,N,M,6,3.605061777
3561,FY22,Y,M,1,2.743352243
3562,FY21,N,F,3,2.773376517
3563,FY22,N,M,9,2.046617082
3564,FY21,Y,F,1,3.212350855
3565,FY24,Y,F,8,3.323776548
3566,FY23,Y,M,7,3.672294806
3567,FY22,N,M,3,3.219611256
3568,FY20,Y,M,3,3.121023378
3569,FY20,N,F,4,2.891020072
3570,FY21,Y,F,8,3.105126573
3571,FY23,Y,F,5,3.713765701
3572,FY20,Y,F,3,2.876516671
3573,FY23,Y,F,9,2.708489549
3574,FY22,N,F,1,3.408761687
3575,FY20,Y,F,4,3.655139544
3576,FY23,Y,F,1,2.767474955
3577,FY22,Y,F,1,3.660535749
3578,FY24,N,F,6,4
3579,FY22,Y,F,8,3.153261188
3580,FY23,Y,M,6,4
3581,FY20,N,F,3,3.338711036
3582,FY22,Y,F,4,2.562392341
3583,FY22,Y,F,7,3.547746416
3584,FY20,Y,F,8,2.798313992
3585,FY22,Y,F,7,2.768232878
3586,FY23,N,M,1,2.805037734
3587,FY24,Y,F,4,3.216073606
3588,FY21,N,F,5,3.533781156
3589,FY20,N,F,7,2.93868121
3590,FY20,Y,F,3,2.795765488
3591,FY22,N,F,2,3.712663708
3592,FY20,N,F,4,2.99196452
3593,FY24,Y,M,5,1.816503794
3594,FY23,N,M,7,2.999293977
3595,FY21,Y,M,3,3.166228169
3596,FY23,Y,F,2,2.592992512
3597,FY20,Y,F,2,2.916993739
3598,FY21,Y,M,8,3.520677429
3599,FY20,Y,F,7,3.268592265
3600,FY21,N,F,9,3.706460903
3601,FY24,Y,M,6,3.862841646
3602,FY22,Y,M,5,3.204397015
3603,FY23,Y,F,3,3.272327131
3604,FY21,Y,M,2,2.5607976
3605,FY23,N,F,5,3.288576275
3606,FY23,N,M,8,4
3607,FY21,Y,F,5,3.691693903
3608,FY21,Y,M,5,3.693815671
3609,FY23,N,F,1,4
3610,FY23,Y,F,3,3.827591453
3611,FY22,Y,M,8,3.152724544
3612,FY22,Y,F,3,2.793935713
3613,FY23,N,F,8,3.726328837
3614,FY22,Y,F,4,3.467655899
3615,FY22,N,M,6,2.685372874
3616,FY21,N,F,1,3.243730804
3617,FY24,Y,M,8,2.214010717
3618,FY23,N,F,3,2.720474164
3619,FY22,N,F,1,3.262109078
